,zona,enderecos_lista,area,quartos,aluguel
1003,leste,"Rua Vinte E Nove De Outubro, Vila Matilde, São Paulo Zona Leste, São Paulo",70.0,1.0,1440
1004,leste,"Rua Antônio Tertuliano, Parque Boturussu, São Paulo Zona Leste, São Paulo",55.0,2.0,1700
1005,leste,"Rua Fernando Mônaco, Vila Buenos Aires, São Paulo Zona Leste, São Paulo",100.0,2.0,1600
1006,leste,"Rua Taquarytinga, Alto Da Mooca, São Paulo Zona Leste, São Paulo",83.0,2.0,3900
1007,leste,"Avenida Vila Ema, Vila Ema, São Paulo Zona Leste, São Paulo",110.0,3.0,2010
1008,oeste,"Rua Canuto Luiz Do Nascimento, Jardim Capelinha, São Paulo Zona Oeste, São Paulo",28.0,,700
1009,oeste,"Rua Mergenthaler, 1001, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",1470.0,,51450
1010,oeste,"Rua Clélia, Água Branca, São Paulo Zona Oeste, São Paulo",47.0,1.0,1307
1011,oeste,"Rua Hans Oersted, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",33.0,1.0,1430
1012,oeste,"Avenida Cardeal Motta, City América, São Paulo Zona Oeste, São Paulo",79.0,3.0,1600
1013,oeste,"Rua Leão Coroado, Vila Madalena, São Paulo Zona Oeste, São Paulo",117.0,1.0,6300
1014,oeste,"Rua Torres Da Barra, Água Branca, São Paulo Zona Oeste, São Paulo",31.0,1.0,1150
1015,oeste,"Rua Teodoro Sampaio, Pinheiros, São Paulo Zona Oeste, São Paulo",40.0,1.0,2100
1016,oeste,"Rua Professor Celso Quirino Dos Santos, Cidade São Francisco, São Paulo Zona Oeste, São Paulo",60.0,2.0,1430
1017,oeste,"Rua João Tibiriçá, Lapa, São Paulo Zona Oeste, São Paulo",25.0,1.0,1100
1018,oeste,"Rua Nanuque, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",62.0,2.0,2000
1019,oeste,"Rua Turiassú, Perdizes, São Paulo Zona Oeste, São Paulo",96.0,1.0,3100
1020,oeste,"Rua Pantaleão Brás, Jardim Ester, São Paulo Zona Oeste, São Paulo",70.0,2.0,1300
1021,oeste,"Rua Doutor Laerte Setúbal, Vila Suzana, São Paulo Zona Oeste, São Paulo",70.0,2.0,1900
1022,oeste,"Rua Corinto, Vila Indiana, São Paulo Zona Oeste, São Paulo",87.0,3.0,1600
1023,oeste,"Rua Croata, Vila Ipojuca, São Paulo Zona Oeste, São Paulo",72.0,3.0,1800
1024,oeste,"Rua Harmonia, Sumarezinho, São Paulo Zona Oeste, São Paulo",100.0,3.0,4300
1025,oeste,"Rua Mateus Grou, Pinheiros, São Paulo Zona Oeste, São Paulo",45.0,1.0,2500
1026,oeste,"Avenida Raimundo Pereira De Magalhães, Jardim Íris, São Paulo Zona Oeste, São Paulo",68.0,2.0,1940
1027,oeste,"Rua Torres Da Barra, Água Branca, São Paulo Zona Oeste, São Paulo",30.0,1.0,1600
1028,oeste,"Rua Vupabussu, Pinheiros, São Paulo Zona Oeste, São Paulo",47.0,1.0,2320
1029,oeste,"Rua Raul Pompéia, Vila Pompéia, São Paulo Zona Oeste, São Paulo",75.0,2.0,3300
1030,oeste,"Rua Cajaíba, Vila Pompéia, São Paulo Zona Oeste, São Paulo",55.0,2.0,1900
1031,oeste,"Rua Do Símbolo, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",136.0,3.0,1800
1032,oeste,"Rua Parnamirim, Jaguaré, São Paulo Zona Oeste, São Paulo",54.0,1.0,1130
1033,oeste,"Rua Eusébio De Paula Marcondes, Jardim D Abril, São Paulo Zona Oeste, São Paulo",67.0,3.0,1465
1034,oeste,"Avenida Diógenes Ribeiro De Lima, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",42.0,1.0,2000
1035,oeste,"Rua Domingos Mazzeu, Vila Lageado, São Paulo Zona Oeste, São Paulo",53.0,2.0,1736
1036,oeste,"Rua Doutor Miranda De Azevedo, Vila Anglo Brasileira, São Paulo Zona Oeste, São Paulo",73.0,2.0,2100
1037,oeste,"Rua Oscar Pinheiro Coelho, Caxingui, São Paulo Zona Oeste, São Paulo",119.0,3.0,2500
1038,oeste,"Rua Manuel Henrique Lopes, Pinheiros, São Paulo Zona Oeste, São Paulo",50.0,2.0,2392
1039,oeste,"Rua Agenor De Lima Franco, Jardim Peri Peri, São Paulo Zona Oeste, São Paulo",74.0,3.0,2320
1040,oeste,"Rua Filipinas, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",64.0,2.0,2050
1041,oeste,"Rua Bernarda Luiz, Vila Madalena, São Paulo Zona Oeste, São Paulo",180.0,2.0,9500
1042,oeste,"Rua Ministro Gastão Mesquita, Perdizes, São Paulo Zona Oeste, São Paulo",60.0,2.0,2500
1043,oeste,"Rua Cunha Gago, Pinheiros, São Paulo Zona Oeste, São Paulo",60.0,2.0,4900
1044,oeste,"Rua Isabel De Castela, Vila Madalena, São Paulo Zona Oeste, São Paulo",90.0,2.0,4700
1045,oeste,"Avenida Doutor Guilherme Dumont Vilares, Jardim Londrina, São Paulo Zona Oeste, São Paulo",40.0,1.0,1320
1046,oeste,"Avenida Doutor Gastão Vidigal, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",76.0,2.0,3280
1047,oeste,"Rua Vigário João Álvares, Jardim Cambara, São Paulo Zona Oeste, São Paulo",261.0,3.0,3100
1048,oeste,"Avenida José Galante, Vila Suzana, São Paulo Zona Oeste, São Paulo",54.0,1.0,1560
1049,oeste,"Rua Bartira, Perdizes, São Paulo Zona Oeste, São Paulo",200.0,3.0,5500
1050,oeste,"Rua Bartira, Perdizes, São Paulo Zona Oeste, São Paulo",230.0,4.0,3600
1051,oeste,"Avenida Santa Marina, Água Branca, São Paulo Zona Oeste, São Paulo",62.0,2.0,2250
1052,oeste,"Rua Apiacás, Perdizes, São Paulo Zona Oeste, São Paulo",125.0,3.0,2520
1053,oeste,"Rua Natingui, Vila Madalena, São Paulo Zona Oeste, São Paulo",35.0,1.0,2800
1054,oeste,"Rua Doutor Miranda De Azevedo, Vila Anglo Brasileira, São Paulo Zona Oeste, São Paulo",110.0,3.0,2737
1055,oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3400
1056,oeste,"Avenida Padre Antônio José Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",70.0,2.0,3060
1057,oeste,"Rua Coronel Melo Oliveira, Perdizes, São Paulo Zona Oeste, São Paulo",62.0,2.0,3500
1058,oeste,"Rua Filipe De Gusmão, Sumarezinho, São Paulo Zona Oeste, São Paulo",400.0,3.0,9000
1059,oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,4000
1060,oeste,"Avenida Pompéia, Vila Pompéia, São Paulo Zona Oeste, São Paulo",60.0,2.0,2600
1061,oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3457
1062,oeste,"Praça General Porto Carreiro, Jaguaré, São Paulo Zona Oeste, São Paulo",70.0,2.0,1900
1063,oeste,"Rua Capote Valente, Pinheiros, São Paulo Zona Oeste, São Paulo",44.0,1.0,3700
1064,oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",37.0,1.0,3700
1065,oeste,"Rua Eugênio Lorenzetti, Jardim Íris, São Paulo Zona Oeste, São Paulo",47.0,1.0,820
1066,oeste,"Rua Apinajés, Perdizes, São Paulo Zona Oeste, São Paulo",226.0,4.0,12000
1067,oeste,"Rua Iperoig, Perdizes, São Paulo Zona Oeste, São Paulo",94.0,3.0,2958
1068,oeste,"Rua Venâncio Aires, Vila Pompéia, São Paulo Zona Oeste, São Paulo",56.0,1.0,3121
1069,oeste,"Rua Domingos Lopes Da Silva, Vila Suzana, São Paulo Zona Oeste, São Paulo",37.0,1.0,1200
1070,oeste,"Rua Alagoas, Higienópolis, São Paulo Zona Oeste, São Paulo",160.0,3.0,5800
1071,oeste,"Rua Alves Guimarães, Pinheiros, São Paulo Zona Oeste, São Paulo",200.0,3.0,6510
1072,oeste,"Rua Massacá, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",247.0,4.0,12000
1073,oeste,"Rua Doralice Paixão Teixeira, Pinheiros, São Paulo Zona Oeste, São Paulo",67.0,3.0,2200
1074,oeste,"Rua Caraibas, Perdizes, São Paulo Zona Oeste, São Paulo",92.0,3.0,4400
1075,oeste,"Rua Da Consolação, Pinheiros, São Paulo Zona Oeste, São Paulo",78.0,2.0,6300
1076,oeste,"Rua Anhatomirim, Jardim Cambara, São Paulo Zona Oeste, São Paulo",100.0,3.0,4080
1077,oeste,"Rua Teodoro Sampaio, Pinheiros, São Paulo Zona Oeste, São Paulo",120.0,3.0,4300
1078,oeste,"Rua Raul Pompéia, Vila Pompéia, São Paulo Zona Oeste, São Paulo",110.0,3.0,3349
1079,oeste,"Rua Carlos Weber, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",126.0,3.0,9000
1080,oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3457
1081,oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3457
1082,oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3457
1083,oeste,"Rua Torres Da Barra, Água Branca, São Paulo Zona Oeste, São Paulo",31.0,1.0,1600
1084,oeste,"Rua Rubens Grisolia, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",43.0,2.0,1400
1085,oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3457
1086,oeste,"Rua Girassol, Vila Madalena, São Paulo Zona Oeste, São Paulo",65.0,2.0,2500
1087,oeste,"Rua Padre Artur Somensi, Vila Madalena, São Paulo Zona Oeste, São Paulo",55.0,2.0,2600
1088,oeste,"Rua Cardeal Arcoverde, Pinheiros, São Paulo Zona Oeste, São Paulo",59.0,1.0,2500
1089,oeste,"Rua Domingos Lopes Da Silva, Vila Suzana, São Paulo Zona Oeste, São Paulo",120.0,2.0,2600
1090,oeste,"Rua Antônio Júlio Dos Santos, Fazenda Morumbi, São Paulo Zona Oeste, São Paulo",50.0,2.0,1350
1091,oeste,"Rua Apiacás, Perdizes, São Paulo Zona Oeste, São Paulo",217.0,4.0,6000
1092,oeste,"Rua Fradique Coutinho, Pinheiros, São Paulo Zona Oeste, São Paulo",50.0,1.0,2080
1093,oeste,"Rua Arizona, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",74.0,1.0,5940
1094,oeste,"Rua Willis Roberto Banks, Parque Maria Domitila, São Paulo Zona Oeste, São Paulo",53.0,2.0,1260
1095,oeste,"Rua Joaquim Ferreira, Água Branca, São Paulo Zona Oeste, São Paulo",63.0,2.0,3060
1096,oeste,"Rua Arizona, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",42.0,1.0,4000
1097,oeste,"Rua Francisco Luiz De Souza Júnior, Água Branca, São Paulo Zona Oeste, São Paulo",43.0,2.0,1600
1098,oeste,"Rua Capote Valente, Pinheiros, São Paulo Zona Oeste, São Paulo",32.0,1.0,4500
1099,oeste,"Avenida Aparecida Do Rio Negro, Jardim Íris, São Paulo Zona Oeste, São Paulo",33.0,2.0,1300
1100,oeste,"Rua Caiubí, Perdizes, São Paulo Zona Oeste, São Paulo",70.0,2.0,2400
1101,oeste,"Avenida Eusébio Matoso, Pinheiros, São Paulo Zona Oeste, São Paulo",44.0,1.0,4386
1102,oeste,"Rua Constance Mayer, Jardim Ester, São Paulo Zona Oeste, São Paulo",72.0,2.0,2350
1103,oeste,"Rua Jurupité, Jardim Trussardi, São Paulo Zona Oeste, São Paulo",170.0,3.0,2400
1104,oeste,"Rua Fernão Dias, Pinheiros, São Paulo Zona Oeste, São Paulo",170.0,3.0,6000
1105,oeste,"Rua Nelson Frank, Jardim Arpoador, São Paulo Zona Oeste, São Paulo",81.0,3.0,1560
1106,oeste,"Rua Jericó, Sumarezinho, São Paulo Zona Oeste, São Paulo",56.0,2.0,2800
1107,oeste,"Avenida Imperatriz Leopoldina, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",50.0,2.0,2250
1108,oeste,"Avenida João Caiaffa, Jardim Taboão, São Paulo Zona Oeste, São Paulo",40.0,2.0,1050
1109,oeste,"Rua Dona Veridiana, Higienópolis, São Paulo Zona Oeste, São Paulo",208.0,4.0,7000
1110,oeste,"Rua Capote Valente, Pinheiros, São Paulo Zona Oeste, São Paulo",86.0,2.0,2800
1111,oeste,"Avenida Rebouças, Pinheiros, São Paulo Zona Oeste, São Paulo",200.0,3.0,5307
1112,oeste,"Rua Monte Alegre, Perdizes, São Paulo Zona Oeste, São Paulo",50.0,2.0,2868
1113,oeste,"Rua Carlos Weber, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",88.0,2.0,4500
1114,oeste,"Rua Maranhão, Higienópolis, São Paulo Zona Oeste, São Paulo",275.0,4.0,8000
1115,oeste,"Avenida Santo Amaro, Rolinópolis, São Paulo Zona Oeste, São Paulo",33.0,1.0,3250
1116,oeste,"Rua Diego De Castilho, Jardim Fonte Do Morumbi, São Paulo Zona Oeste, São Paulo",77.0,2.0,3300
1117,oeste,"Rua Cunha Gago, Pinheiros, São Paulo Zona Oeste, São Paulo",50.0,1.0,1800
1118,oeste,"Rua Apiacás, Perdizes, São Paulo Zona Oeste, São Paulo",42.0,1.0,2200
1119,oeste,"Rua Alagoas, Higienópolis, São Paulo Zona Oeste, São Paulo",102.0,2.0,4029
1120,oeste,"Rua Guaraiúva, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",41.0,1.0,2900
1121,oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",40.0,2.0,2200
1122,oeste,"Rua João Moura, Pinheiros, São Paulo Zona Oeste, São Paulo",93.0,2.0,6500
1123,oeste,"Rua Marie Nader Calfat, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",146.0,3.0,2500
1124,oeste,"Rua Símbolo, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",75.0,3.0,2000
1125,oeste,"Rua Cayowaá, Perdizes, São Paulo Zona Oeste, São Paulo",103.0,3.0,4080
1126,oeste,"Rua Doutor Ernâni Da Gama Corrêa, Butantã, São Paulo Zona Oeste, São Paulo",75.0,3.0,2200
1127,oeste,"Avenida Diógenes Ribeiro De Lima 2000, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",72.0,3.0,2300
1128,oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",30.0,1.0,1450
1129,oeste,"Rua Bahia, Higienópolis, São Paulo Zona Oeste, São Paulo",130.0,1.0,7200
1130,oeste,"Rua Amaro Cavalheiro, Pinheiros, São Paulo Zona Oeste, São Paulo",225.0,1.0,5500
1131,oeste,"Rua Fradique Coutinho, Pinheiros, São Paulo Zona Oeste, São Paulo",57.0,1.0,2700
1132,oeste,"Rua Sansão Alves Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",54.0,1.0,4530
1133,oeste,"Rua Doutor Virgílio De Carvalho Pinto, Pinheiros, São Paulo Zona Oeste, São Paulo",40.0,1.0,2500
1134,oeste,"Rua Doutor Mário De Moura E Albuquerque, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",84.0,3.0,2500
1135,oeste,"Rua Jacunda, Jardim Panorama, São Paulo Zona Oeste, São Paulo",479.0,4.0,10000
1136,oeste,"Rua Pascoal Vita, Vila Madalena, São Paulo Zona Oeste, São Paulo",90.0,2.0,3000
1137,oeste,"Rua Simão Álvares, Pinheiros, São Paulo Zona Oeste, São Paulo",179.0,3.0,4000
1138,oeste,"Rua Dos Juris, Vila Madalena, São Paulo Zona Oeste, São Paulo",200.0,4.0,5000
1139,oeste,"Rua Bahia, Higienópolis, São Paulo Zona Oeste, São Paulo",230.0,3.0,15000
1140,oeste,"Rua Nilza Medeiros Martins, Jardim Colombo, São Paulo Zona Oeste, São Paulo",140.0,3.0,3927
1141,oeste,"Rua Harmonia, Sumarezinho, São Paulo Zona Oeste, São Paulo",98.0,3.0,4000
1142,oeste,"Rua Osiris Magalhães De Almeida, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",55.0,2.0,1700
1143,oeste,"Rua Santa Isabel Do Rio Negro, Jardim Íris, São Paulo Zona Oeste, São Paulo",44.0,2.0,1365
1144,oeste,"Rua Belchior De Azevedo, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",130.0,4.0,6500
1145,oeste,"Rua Marcus Pereira, Vila Suzana, São Paulo Zona Oeste, São Paulo",103.0,2.0,2080
1146,oeste,"Rua Professor José Horácio Meirelles Teixeira, Vila Suzana, São Paulo Zona Oeste, São Paulo",73.0,3.0,2100
1147,oeste,"Rua Pereira Leite, Sumarezinho, São Paulo Zona Oeste, São Paulo",86.0,2.0,5000
1148,oeste,"Rua Forte William, Jardim Fonte Do Morumbi, São Paulo Zona Oeste, São Paulo",160.0,3.0,6700
1149,oeste,"Rua Mateus Grou, Pinheiros, São Paulo Zona Oeste, São Paulo",47.0,1.0,3570
1150,oeste,"Rua Oscar De Almeida, Fazenda Morumbi, São Paulo Zona Oeste, São Paulo",561.0,4.0,10000
1151,oeste,"Rua Milton Soares, Jardim Sarah, São Paulo Zona Oeste, São Paulo",60.0,2.0,1720
1152,oeste,"Rua Flórida, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",41.0,1.0,3600
1153,oeste,"Avenida Raimundo Pereira De Magalhães, Jardim Íris, São Paulo Zona Oeste, São Paulo",45.0,2.0,2000
1154,oeste,"Rua Manuel Alonso Esteves, Jardim Esmeralda, São Paulo Zona Oeste, São Paulo",200.0,3.0,3000
1155,oeste,"Rua Arizona, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",41.0,1.0,4000
1156,oeste,"Rua Levon Apovian, Jardim Trussardi, São Paulo Zona Oeste, São Paulo",245.0,3.0,3600
1157,oeste,"Rua Tucuna, Perdizes, São Paulo Zona Oeste, São Paulo",147.0,3.0,3960
1158,oeste,"Rua João Moura, Pinheiros, São Paulo Zona Oeste, São Paulo",29.0,1.0,3450
1159,oeste,"Rua Marie Nader Calfat, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",32.0,1.0,2000
1160,oeste,"Rua Alves Guimarães, Pinheiros, São Paulo Zona Oeste, São Paulo",90.0,2.0,3162
1161,oeste,"Rua Ministro Gastão Mesquita, Perdizes, São Paulo Zona Oeste, São Paulo",120.0,3.0,3070
1162,oeste,"Rua Apinajés, Perdizes, São Paulo Zona Oeste, São Paulo",35.0,1.0,1800
1163,oeste,"Avenida Diógenes Ribeiro De Lima, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",188.0,3.0,5000
1164,oeste,"Avenida Francisco Matarazzo, Água Branca, São Paulo Zona Oeste, São Paulo",40.0,1.0,2520
1165,oeste,"Rua Artur De Azevedo, Pinheiros, São Paulo Zona Oeste, São Paulo",80.0,2.0,3600
1166,oeste,"Avenida Mofarrej, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",121.0,4.0,5500
1167,oeste,"Rua Pensilvânia, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",124.0,3.0,4000
1168,oeste,"Rua São Benedito, Jardim Novo Santo Amaro, São Paulo Zona Oeste, São Paulo",70.0,1.0,5000
1169,oeste,"Avenida Caxingui, Vila Pirajussara, São Paulo Zona Oeste, São Paulo",75.0,2.0,3150
1170,oeste,"Rua Iperoig, Perdizes, São Paulo Zona Oeste, São Paulo",223.0,4.0,9000
1171,oeste,"Rua Fernão Dias, Pinheiros, São Paulo Zona Oeste, São Paulo",42.0,1.0,2392
1172,oeste,"Rua Piracuama, Perdizes, São Paulo Zona Oeste, São Paulo",100.0,3.0,4200
1173,oeste,"Rua Bahia, Jardim Paineiras, São Paulo Zona Oeste, São Paulo",127.0,3.0,5000
1174,oeste,"Rua Camburiú, Vila Ipojuca, São Paulo Zona Oeste, São Paulo",126.0,2.0,7500
1175,oeste,"Rua Vupabussu, Pinheiros, São Paulo Zona Oeste, São Paulo",41.0,1.0,2520
1176,oeste,"Rua Francisco Marcondes Vieira, Lar São Paulo, São Paulo Zona Oeste, São Paulo",104.0,3.0,3460
1177,oeste,"Rua Roque Petrella, Vila Cordeiro, São Paulo Zona Oeste, São Paulo",39.0,1.0,3900
1178,oeste,"Rua João Moura, Pinheiros, São Paulo Zona Oeste, São Paulo",103.0,3.0,9000
1179,oeste,"Rua Marc Chagall, Água Branca, São Paulo Zona Oeste, São Paulo",158.0,4.0,11000
1180,oeste,"Avenida Wenceslau De Queiroz, Jaguaré, São Paulo Zona Oeste, São Paulo",84.0,3.0,3060
1181,oeste,"Rua Torres Da Barra, Água Branca, São Paulo Zona Oeste, São Paulo",31.0,1.0,2000
1182,oeste,"Rua Apiacás, Perdizes, São Paulo Zona Oeste, São Paulo",104.0,2.0,4000
1183,oeste,"Rua Vupabussu, Pinheiros, São Paulo Zona Oeste, São Paulo",55.0,2.0,3060
1184,oeste,"Rua Faustolo, Lapa, São Paulo Zona Oeste, São Paulo",101.0,3.0,4600
1185,oeste,"Avenida Eusébio Matoso, Pinheiros, São Paulo Zona Oeste, São Paulo",36.0,1.0,5000
1186,oeste,"Rua Flórida, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",116.0,2.0,3300
1187,oeste,"Rua Desembargador Do Vale, Perdizes, São Paulo Zona Oeste, São Paulo",150.0,3.0,7500
1188,oeste,"Rua Campevas, Perdizes, São Paulo Zona Oeste, São Paulo",74.0,2.0,3570
1189,oeste,"Rua Djalma Coelho, Sumarezinho, São Paulo Zona Oeste, São Paulo",30.0,1.0,2594
1190,oeste,"Rua Novo Horizonte, Higienópolis, São Paulo Zona Oeste, São Paulo",60.0,2.0,3700
1191,oeste,"Rua Hassib Mofarrej, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",36.0,2.0,2970
1192,oeste,"Rua Xavier Krauss, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",35.0,2.0,2200
1193,oeste,"Rua Itapicuru, Perdizes, São Paulo Zona Oeste, São Paulo",116.0,3.0,5780
1194,oeste,"Rua Pedro De Sousa Campos Filho, Vila Madalena, São Paulo Zona Oeste, São Paulo",150.0,2.0,4550
1195,oeste,"Rua Pensilvânia, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",36.0,1.0,3200
1196,oeste,"Rua Tonelero, Vila Ipojuca, São Paulo Zona Oeste, São Paulo",58.0,2.0,2080
1197,oeste,"Rua Doutor Franco Da Rocha, Perdizes, São Paulo Zona Oeste, São Paulo",36.0,1.0,3000
1198,oeste,"Rua Tucuna, Perdizes, São Paulo Zona Oeste, São Paulo",70.0,2.0,3800
1199,oeste,"Rua Capote Valente, Pinheiros, São Paulo Zona Oeste, São Paulo",136.0,3.0,4000
1200,oeste,"Rua Diana, Perdizes, São Paulo Zona Oeste, São Paulo",67.0,2.0,2600
1201,oeste,"Rua Pascoal Vita, Vila Madalena, São Paulo Zona Oeste, São Paulo",70.0,2.0,3980
1202,oeste,"Rua Doutor Mario Ferraz, Jardim Paulistano, São Paulo Zona Oeste, São Paulo",40.0,1.0,8430
1203,oeste,"Rua Carlos Vicari, Água Branca, São Paulo Zona Oeste, São Paulo",103.0,2.0,4500
1204,oeste,"Rua Fidalga, Pinheiros, São Paulo Zona Oeste, São Paulo",80.0,2.0,3370
1205,oeste,"Rua Pensilvânia, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",57.0,2.0,2250
1206,oeste,"Avenida Francisco Matarazzo, Água Branca, São Paulo Zona Oeste, São Paulo",35.0,1.0,1150
1207,oeste,"Rua Oscar Freire, Pinheiros, São Paulo Zona Oeste, São Paulo",42.0,1.0,2800
1208,oeste,"Rua Ministro Godói, Perdizes, São Paulo Zona Oeste, São Paulo",70.0,1.0,2200
1209,oeste,"Rua Marie Nader Calfat, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",36.0,1.0,2000
1210,oeste,"Rua Sansão Alves Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",54.0,1.0,4630
1211,oeste,"Rua Francisco Luiz De Souza Júnior, Água Branca, São Paulo Zona Oeste, São Paulo",43.0,2.0,1920
1212,oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",18.0,1.0,1090
1213,oeste,"Rua Coronel Otaviano Da Silveira, Ferreira, São Paulo Zona Oeste, São Paulo",50.0,3.0,2080
1214,oeste,"Rua Camilo Nader, Vila Morumbi, São Paulo Zona Oeste, São Paulo",155.0,3.0,3600
1215,oeste,"Rua Dos Pinheiros, Pinheiros, São Paulo Zona Oeste, São Paulo",72.0,2.0,7000
1216,oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",30.0,1.0,1500
1217,oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",20.0,1.0,1300
1218,oeste,"Rua Joaquim Antunes, Pinheiros, São Paulo Zona Oeste, São Paulo",54.0,2.0,3900
1219,oeste,"Rua Manuel Álvares Da Costa, Jardim Ester Yolanda, São Paulo Zona Oeste, São Paulo",15.0,1.0,1050
1220,oeste,"Avenida Aparecida Do Rio Negro, Jardim Íris, São Paulo Zona Oeste, São Paulo",43.0,2.0,1500
1221,oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",20.0,1.0,1300
1222,oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",18.0,1.0,1090
1223,oeste,"Rua Capote Valente, Pinheiros, São Paulo Zona Oeste, São Paulo",33.0,1.0,2000
1224,oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",18.0,1.0,1085
1225,oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",20.0,1.0,1275
1226,oeste,"Rua Júlio Rebollo Perez, Jardim Peri Peri, São Paulo Zona Oeste, São Paulo",28.0,1.0,1000
1227,oeste,"Avenida Júlio Buono, Jardim Brasília, São Paulo Zona Oeste, São Paulo",82.0,2.0,1664
1228,oeste,"Rua Júlio Rebollo Perez, Butantã, São Paulo Zona Oeste, São Paulo",22.0,1.0,1000
1229,oeste,"Avenida Aparecida Do Rio Negro, Jardim Íris, São Paulo Zona Oeste, São Paulo",48.0,2.0,1600
1230,oeste,"Cardoso De Almeida 840, Perdizes, São Paulo Zona Oeste, São Paulo",34.0,1.0,2250
1231,oeste,"Jardim Colombo, São Paulo Zona Oeste, São Paulo",36.0,1.0,1200
1232,oeste,"Rua Carubinha, Parque Esmeralda, São Paulo Zona Oeste, São Paulo",48.0,2.0,1000
1233,oeste,"Rua João Pereira Santos, Jardim Nova Germania, São Paulo Zona Oeste, São Paulo",35.0,1.0,850
1234,oeste,"Rua Moxei, Lapa De Baixo, São Paulo Zona Oeste, São Paulo",35.0,1.0,950
1235,oeste,"Rua Luciano Silva, Vila Das Belezas, São Paulo Zona Oeste, São Paulo",75.0,3.0,1400
1236,oeste,"Rua Luciano Silva, Vila Das Belezas, São Paulo Zona Oeste, São Paulo",58.0,2.0,1150
1237,oeste,"Rua Marie Nader Calfat, 270, Choice Panamby, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",32.0,1.0,2300
1238,oeste,"Rua Itirapuã, Jardim Iracema, São Paulo Zona Oeste, São Paulo",35.0,1.0,1000
1239,oeste,"Rua Cardeal Arcoverde  745, Pinheiros, São Paulo Zona Oeste, São Paulo",42.0,,610000
